Date,State/UnionTerritory,Cured,Deaths,Confirmed
06-08-2020,Sikkim,303,1,800
06-08-2020,Tamil Nadu,214815,4461,273460
06-08-2020,Telengana,52103,589,73050
06-08-2020,Tripura,3793,31,5725
06-08-2020,Uttarakhand,5233,98,8254
06-08-2020,Uttar Pradesh,60558,1857,104388
06-08-2020,West Bengal,58962,1846,83800
07-08-2020,Andaman and Nicobar Islands,355,16,1123
07-08-2020,Andhra Pradesh,112870,1753,196789
07-08-2020,Arunachal Pradesh,1245,3,1948
07-08-2020,Assam,37224,126,52817
07-08-2020,Bihar,43537,363,67788
07-08-2020,Chandigarh,777,20,1327
07-08-2020,Chhattisgarh,8088,77,10932
07-08-2020,Dadra and Nagar Haveli and Daman and Diu,973,2,1391
07-08-2020,Delhi,127124,4059,141531
07-08-2020,Goa,5453,66,7614
07-08-2020,Gujarat,50350,2583,67699
07-08-2020,Haryana,32640,458,39303
07-08-2020,Himachal Pradesh,1865,14,3047
07-08-2020,Jammu and Kashmir,15708,436,23454
07-08-2020,Jharkhand,6594,145,15756
07-08-2020,Karnataka,80281,2897,158254
07-08-2020,Kerala,18333,97,30449
07-08-2020,Ladakh,1177,7,1595
07-08-2020,Madhya Pradesh,26902,946,36564
07-08-2020,Maharashtra,316375,16792,479779
07-08-2020,Manipur,1905,8,3217
07-08-2020,Meghalaya,345,5,990
07-08-2020,Mizoram,288,0,539
07-08-2020,Nagaland,819,6,2580
07-08-2020,Odisha,26888,235,40717
07-08-2020,Puducherry,2808,70,4621
07-08-2020,Punjab,13659,517,20891
07-08-2020,Rajasthan,35131,757,48996
07-08-2020,Sikkim,353,1,829
07-08-2020,Tamil Nadu,221087,4571,279144
07-08-2020,Telengana,53239,601,75257
07-08-2020,Tripura,3860,36,5853
07-08-2020,Uttarakhand,5427,98,8552
07-08-2020,Uttar Pradesh,63402,1918,108974
07-08-2020,West Bengal,61023,1902,86754
08-08-2020,Andaman and Nicobar Islands,425,19,1222
08-08-2020,Andhra Pradesh,120464,1842,206960
08-08-2020,Arunachal Pradesh,1326,3,2049
08-08-2020,Assam,38809,132,55496
08-08-2020,Bihar,44482,369,71304
08-08-2020,Chandigarh,820,23,1374
08-08-2020,Chhattisgarh,8319,87,11408
08-08-2020,Dadra and Nagar Haveli and Daman and Diu,1014,2,1437
08-08-2020,Delhi,128232,4082,142723
08-08-2020,Goa,5595,70,7947
08-08-2020,Gujarat,51720,2605,68768
08-08-2020,Haryana,33444,467,40054
08-08-2020,Himachal Pradesh,1954,14,3150
08-08-2020,Jammu and Kashmir,16218,449,23927
08-08-2020,Jharkhand,7391,151,16465
08-08-2020,Karnataka,84232,2998,164924
08-08-2020,Kerala,19147,102,31700
08-08-2020,Ladakh,1194,9,1614
08-08-2020,Madhya Pradesh,27621,962,37298
08-08-2020,Maharashtra,327281,17092,490262
08-08-2020,Manipur,1926,10,3466
08-08-2020,Meghalaya,411,5,1006
08-08-2020,Mizoram,289,0,566
08-08-2020,Nagaland,824,7,2657
08-08-2020,Odisha,28698,247,42550
08-08-2020,Puducherry,2914,75,4862
08-08-2020,Punjab,14040,539,21930
08-08-2020,Rajasthan,36195,767,50157
08-08-2020,Sikkim,406,1,854
08-08-2020,Tamil Nadu,227575,4690,285024
08-08-2020,Telengana,54330,615,77513
08-08-2020,Tripura,4084,37,5999
08-08-2020,Uttarakhand,5731,112,8901
08-08-2020,Uttar Pradesh,66834,1981,113378
08-08-2020,West Bengal,63060,1954,89666
09-08-2020,Andaman and Nicobar Islands,500,20,1351
09-08-2020,Andhra Pradesh,129615,1939,217040
09-08-2020,Arunachal Pradesh,1430,3,2117
09-08-2020,Assam,40591,140,57714
09-08-2020,Bihar,48243,382,75294
09-08-2020,Chandigarh,872,24,1426
09-08-2020,Chhattisgarh,8582,89,11743
09-08-2020,Dadra and Nagar Haveli and Daman and Diu,1037,2,1456
09-08-2020,Delhi,129362,4098,144127
09-08-2020,Goa,5802,72,8206
09-08-2020,Gujarat,52855,2628,69869
09-08-2020,Haryana,34031,474,40843
09-08-2020,Himachal Pradesh,2081,14,3264
09-08-2020,Jammu and Kashmir,16667,459,24390
09-08-2020,Jharkhand,8123,155,17094
09-08-2020,Karnataka,89238,3091,172102
09-08-2020,Kerala,20862,106,33120
09-08-2020,Ladakh,1214,9,1639
09-08-2020,Madhya Pradesh,28353,977,38157
09-08-2020,Maharashtra,338362,17367,503084
09-08-2020,Manipur,1927,11,3635
09-08-2020,Meghalaya,423,6,1023
09-08-2020,Mizoram,296,0,593
09-08-2020,Nagaland,896,7,2688
09-08-2020,Odisha,30242,259,44193
09-08-2020,Puducherry,3054,80,5123
09-08-2020,Punjab,14880,562,22928
09-08-2020,Rajasthan,37163,778,51328
09-08-2020,Sikkim,470,1,860
09-08-2020,Tamil Nadu,232618,4808,290907
09-08-2020,Telengana,55999,627,79495
09-08-2020,Tripura,4176,41,6146
09-08-2020,Uttarakhand,5963,117,9402
09-08-2020,Uttar Pradesh,69833,2028,118038
09-08-2020,West Bengal,65124,2005,92615
10-08-2020,Andaman and Nicobar Islands,648,20,1490
10-08-2020,Andhra Pradesh,138712,2036,227860
10-08-2020,Arunachal Pradesh,1482,3,2155
10-08-2020,Assam,42325,145,58837
10-08-2020,Bihar,51158,387,79451
10-08-2020,Chandigarh,904,25,1515
10-08-2020,Chhattisgarh,8809,96,12148
10-08-2020,Dadra and Nagar Haveli and Daman and Diu,1121,2,1564
10-08-2020,Delhi,130587,4111,145427
10-08-2020,Goa,5995,75,8712
10-08-2020,Gujarat,54166,2652,70965
10-08-2020,Haryana,34781,483,41635
10-08-2020,Himachal Pradesh,2181,15,3371
10-08-2020,Jammu and Kashmir,17003,472,24897
10-08-2020,Jharkhand,8838,177,18138
10-08-2020,Karnataka,93908,3198,178087
10-08-2020,Kerala,21832,108,34331
10-08-2020,Ladakh,1222,9,1688
10-08-2020,Madhya Pradesh,29020,996,39025
10-08-2020,Maharashtra,351710,17757,515332
10-08-2020,Manipur,2044,11,3753
10-08-2020,Meghalaya,490,6,1062
10-08-2020,Mizoram,298,0,620
10-08-2020,Nagaland,904,8,2781
10-08-2020,Odisha,31785,272,45927
10-08-2020,Puducherry,3201,87,5382
10-08-2020,Punjab,15319,586,23903
10-08-2020,Rajasthan,38235,789,52497
10-08-2020,Sikkim,494,1,866
10-08-2020,Tamil Nadu,238638,4927,296901
10-08-2020,Telengana,57586,637,80751
10-08-2020,Tripura,4443,42,6208
10-08-2020,Uttarakhand,6134,125,9632
10-08-2020,Uttar Pradesh,72650,2069,122609
10-08-2020,West Bengal,67120,2059,95554
11-08-2020,Andaman and Nicobar Islands,709,20,1625
11-08-2020,Andhra Pradesh,145636,2116,235525
11-08-2020,Arunachal Pradesh,1592,3,2231
11-08-2020,Assam,43586,151,61737
11-08-2020,Bihar,54088,397,82550
11-08-2020,Chandigarh,1004,25,1595
11-08-2020,Chhattisgarh,9013,99,12448
11-08-2020,Dadra and Nagar Haveli and Daman and Diu,1167,2,1613
11-08-2020,Delhi,131657,4131,146134
11-08-2020,Goa,6208,80,9029
11-08-2020,Gujarat,55304,2672,72031
11-08-2020,Haryana,35492,489,42429
11-08-2020,Himachal Pradesh,2205,17,3463
11-08-2020,Jammu and Kashmir,17375,478,25367
11-08-2020,Jharkhand,9724,188,18723
11-08-2020,Karnataka,99126,3312,182354
11-08-2020,Kerala,22616,115,35515
11-08-2020,Ladakh,1237,9,1717
11-08-2020,Madhya Pradesh,29674,1015,39891
11-08-2020,Maharashtra,358421,18050,524513
11-08-2020,Manipur,2122,11,3853
11-08-2020,Meghalaya,498,6,1114
11-08-2020,Mizoram,323,0,623
11-08-2020,Nagaland,973,8,3011
11-08-2020,Odisha,33021,286,47455
11-08-2020,Puducherry,3355,89,5624
11-08-2020,Punjab,15735,604,24889
11-08-2020,Rajasthan,39060,800,53670
11-08-2020,Sikkim,510,1,910
11-08-2020,Tamil Nadu,244675,5041,302815
11-08-2020,Telengana,59374,645,82647
11-08-2020,Tripura,4656,43,6372
11-08-2020,Uttarakhand,6301,134,10021
11-08-2020,Uttar Pradesh,76724,2120,126722
11-08-2020,West Bengal,70328,2100,98459
12-08-2020,Andaman and Nicobar Islands,749,21,1764
12-08-2020,Andhra Pradesh,154749,2203,244549
12-08-2020,Arunachal Pradesh,1634,3,2327
12-08-2020,Assam,45073,155,64406
12-08-2020,Bihar,56709,413,86413
12-08-2020,Chandigarh,1015,26,1670
12-08-2020,Chhattisgarh,9239,104,12929
12-08-2020,Dadra and Nagar Haveli and Daman and Diu,1209,2,1653
12-08-2020,Delhi,132384,4139,147391
12-08-2020,Goa,6480,86,9444
12-08-2020,Gujarat,56444,2695,73163
12-08-2020,Haryana,36082,500,43227
12-08-2020,Himachal Pradesh,2273,18,3497
12-08-2020,Jammu and Kashmir,17979,490,25931
12-08-2020,Jharkhand,10375,192,19225
12-08-2020,Karnataka,105599,3398,188611
12-08-2020,Kerala,24042,120,36932
12-08-2020,Ladakh,1255,9,1770
12-08-2020,Madhya Pradesh,30596,1033,40734
12-08-2020,Maharashtra,368435,18306,535601
12-08-2020,Manipur,2128,12,3941
12-08-2020,Meghalaya,509,6,1136
12-08-2020,Mizoram,323,0,648
12-08-2020,Nagaland,991,8,3031
12-08-2020,Odisha,34806,296,48796
12-08-2020,Puducherry,3532,91,5900
12-08-2020,Punjab,16790,636,25889
12-08-2020,Rajasthan,40399,811,54887
12-08-2020,Sikkim,534,1,913
12-08-2020,Tamil Nadu,250680,5159,308649
12-08-2020,Telengana,61294,654,84544
12-08-2020,Tripura,4838,43,6482
12-08-2020,Uttarakhand,6470,136,10432
12-08-2020,Uttar Pradesh,80589,2176,131763
12-08-2020,West Bengal,73395,2149,101390
13-08-2020,Andaman and Nicobar Islands,829,21,1900
13-08-2020,Andhra Pradesh,161425,2296,254146
13-08-2020,Arunachal Pradesh,1659,3,2430
13-08-2020,Assam,47209,161,68999
13-08-2020,Bihar,59786,416,90321
13-08-2020,Chandigarh,1023,26,1751
13-08-2020,Chhattisgarh,9508,109,13498
13-08-2020,Dadra and Nagar Haveli and Daman and Diu,1248,2,1696
13-08-2020,Delhi,133405,4153,148504
13-08-2020,Goa,6641,89,9924
13-08-2020,Gujarat,57421,2713,74318
13-08-2020,Haryana,36694,503,44024
13-08-2020,Himachal Pradesh,2362,18,3636
13-08-2020,Jammu and Kashmir,18523,498,26413
13-08-2020,Jharkhand,10815,197,19743
13-08-2020,Karnataka,112633,3510,196494
13-08-2020,Kerala,24922,126,38144
13-08-2020,Ladakh,1274,9,1811
13-08-2020,Madhya Pradesh,31239,1048,41604
13-08-2020,Maharashtra,381843,18650,548313
13-08-2020,Manipur,2231,12,3982
13-08-2020,Meghalaya,517,6,1179
13-08-2020,Mizoram,330,0,649
13-08-2020,Nagaland,1113,8,3118
13-08-2020,Odisha,36479,305,50672
13-08-2020,Puducherry,3676,96,6381
13-08-2020,Punjab,17212,675,26909
13-08-2020,Rajasthan,41648,822,56100
13-08-2020,Sikkim,550,1,930
13-08-2020,Tamil Nadu,256313,5278,314520
13-08-2020,Telengana,63074,665,86475
13-08-2020,Tripura,4912,44,6603
13-08-2020,Uttarakhand,6687,140,10886
13-08-2020,Uttar Pradesh,84661,2230,136238
13-08-2020,West Bengal,76120,2203,104326
14-08-2020,Andaman and Nicobar Islands,924,22,2037
14-08-2020,Andhra Pradesh,170984,2378,264142
14-08-2020,Arunachal Pradesh,1718,4,2512
14-08-2020,Assam,49383,169,71795
14-08-2020,Bihar,62284,426,94193
14-08-2020,Chandigarh,1076,27,1842
14-08-2020,Chhattisgarh,9658,114,13937
14-08-2020,Dadra and Nagar Haveli and Daman and Diu,1292,2,1752
14-08-2020,Delhi,134318,4167,149460
14-08-2020,Goa,6912,91,10494
14-08-2020,Gujarat,58467,2731,75408
14-08-2020,Haryana,37486,511,44817
14-08-2020,Himachal Pradesh,2435,19,3816
14-08-2020,Jammu and Kashmir,19302,509,26949
14-08-2020,Jharkhand,12844,209,20881
14-08-2020,Karnataka,121242,3613,203200
14-08-2020,Kerala,25688,129,39708
14-08-2020,Ladakh,1282,9,1849
14-08-2020,Madhya Pradesh,31835,1065,42618
14-08-2020,Maharashtra,390958,19063,560126
14-08-2020,Manipur,2295,13,4112
14-08-2020,Meghalaya,547,6,1193
14-08-2020,Mizoram,343,0,649
14-08-2020,Nagaland,1139,8,3168
14-08-2020,Odisha,37901,314,52653
14-08-2020,Puducherry,3828,102,6680
14-08-2020,Punjab,17839,706,27936
14-08-2020,Rajasthan,41819,833,57414
14-08-2020,Sikkim,581,1,931
14-08-2020,Tamil Nadu,261459,5397,320355
14-08-2020,Telengana,64284,674,88396
14-08-2020,Tripura,5015,46,6767
14-08-2020,Uttarakhand,7014,143,11302
14-08-2020,Uttar Pradesh,88786,2280,140775
14-08-2020,West Bengal,78617,2259,107323
15-08-2020,Andaman and Nicobar Islands,1032,24,2186
15-08-2020,Andhra Pradesh,180703,2475,273085
15-08-2020,Arunachal Pradesh,1750,5,2607
15-08-2020,Assam,51693,175,74501
15-08-2020,Bihar,64930,442,98008
15-08-2020,Chandigarh,1091,28,1928
15-08-2020,Chhattisgarh,9857,130,14481
15-08-2020,Dadra and Nagar Haveli and Daman and Diu,1331,2,1797
15-08-2020,Delhi,135108,4178,150652
15-08-2020,Goa,7157,93,10970
15-08-2020,Gujarat,59538,2746,76480
15-08-2020,Haryana,38348,518,45614
15-08-2020,Himachal Pradesh,2551,19,3874
15-08-2020,Jammu and Kashmir,19942,520,27489
15-08-2020,Jharkhand,13515,224,21595
15-08-2020,Karnataka,128182,3717,211108
15-08-2020,Kerala,26992,139,41277
15-08-2020,Ladakh,1303,9,1879
15-08-2020,Madhya Pradesh,32405,1081,43414
15-08-2020,Maharashtra,401442,19427,572734
15-08-2020,Manipur,2360,13,4198
15-08-2020,Meghalaya,581,6,1228
15-08-2020,Mizoram,348,0,657
15-08-2020,Nagaland,1198,8,3322
15-08-2020,Odisha,39206,324,54630
15-08-2020,Puducherry,4009,106,6995
15-08-2020,Punjab,18328,731,29013
15-08-2020,Rajasthan,43897,846,58692
15-08-2020,Sikkim,623,1,1080
15-08-2020,Tamil Nadu,267015,5514,326245
15-08-2020,Telengana,66196,684,90259
15-08-2020,Tripura,5088,50,6934
15-08-2020,Uttarakhand,7502,147,11615
15-08-2020,Uttar Pradesh,92526,2335,145287
15-08-2020,West Bengal,81189,2319,110358
16-08-2020,Andaman and Nicobar Islands,1128,24,2306
16-08-2020,Andhra Pradesh,191117,2562,281817
16-08-2020,Arunachal Pradesh,1771,5,2658
16-08-2020,Assam,53286,182,75558
16-08-2020,Bihar,68510,450,101551
16-08-2020,Chandigarh,1118,28,2009
16-08-2020,Chhattisgarh,10046,134,14987
16-08-2020,Dadra and Nagar Haveli and Daman and Diu,1384,2,1843
16-08-2020,Delhi,136251,4188,151928
16-08-2020,Goa,7488,98,11339
16-08-2020,Gujarat,60553,2765,77559
16-08-2020,Haryana,38939,528,46410
16-08-2020,Himachal Pradesh,2632,19,3993
16-08-2020,Jammu and Kashmir,20676,527,28021
16-08-2020,Jharkhand,14024,228,22389
16-08-2020,Karnataka,134811,3831,219926
16-08-2020,Kerala,27795,146,42885
16-08-2020,Ladakh,1307,10,1909
16-08-2020,Madhya Pradesh,33353,1094,44433
16-08-2020,Maharashtra,408286,19749,584754
16-08-2020,Manipur,2438,13,4390
16-08-2020,Meghalaya,596,6,1292
16-08-2020,Mizoram,356,0,777
16-08-2020,Nagaland,1321,8,3340
16-08-2020,Odisha,40727,333,57126
16-08-2020,Puducherry,4224,106,7354
16-08-2020,Punjab,18863,771,30041
16-08-2020,Rajasthan,45254,862,59979
16-08-2020,Sikkim,661,1,1148
16-08-2020,Tamil Nadu,272251,5641,332105
